Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-0363-PHL,2016,0363,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Karen (Sarika),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Pangasinan district (Region I (Ilocos region) province), Nueva Vizcaya, Quirino, Isabela districts (Region II (Cagayan valley) province), Aurora, Bulacan, Nueva Ecija, Zambales districts (Region III (Central Luzon) province), Quezon, Rizal, Laguna, Cavite, Batangas districts (Region IV-A (Calabarzon) province), Albay, Catanduanes, Camarines Sur, Camarines Norte, Sorsogon districts (Region V (Bicol region) province)",,,,,,,,210,Kph,,,,,2016,10,16,2016,10,19,,,52270,,52270,,,11490,93.87843648
2016-0364-PHL,2016,0364,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Lawin (Haima),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur, La Union, Pangasinan districts (Region I (Ilocos region) province), Cagayan, Isabela, Nueva Vizcaya, Quirino districts (Region II (Cagayan valley) province), Aurora, Bataan, Bulacan, Nueva Ecija, Pampanga, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas, Quezon, Rizal districts (Regio IV-A (Calabarzon) province), Camarines Norte, Sorgoson (Region V (Bicol region) province)), Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (Cordillera Administrative region (CAR))",,,,,,,,215,Kph,,,,,2016,10,19,2016,10,21,8,,981154,,981154,,,50690,93.87843648
2016-0503-PHL,2016,0503,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Nina' (Nock-Ten),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Batangas, Cavite, Laguna, Quezon, Rizal (Calabarzon); Mariduque, Mindoro Occidental (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes , Masbate, Sorsogon (Region V, Bicol region); Northern Samar (Region VIII, Eastern Visayas)",,,,,,Yes,,185,Kph,,,,,2016,12,25,2016,12,26,24,,1893404,,1893404,,,103661,93.87843648
2016-0004-TON,2016,0004,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Ulla,Waiting,Tonga,TON,Polynesia,Oceania,"Vava'u, Ha'apai islands (Administrative unit not available)",,,,,,,,150,Kph,,,,,2016,1,2,2016,1,2,,,392,,392,,,,93.87843648
2016-0041-TON,2016,0041,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Winston,Kill,Tonga,TON,Polynesia,Oceania,Vava’u Isl.,,,,,,,,,Kph,,,,,2016,2,19,2016,2,19,,,,,,,,,93.87843648
2016-0141-TON,2016,0141,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone Zena,Affected,Tonga,TON,Polynesia,Oceania,"Eua, Tongatapu, Ha'apai, Tongatapu, 'Eua, Vava'u islands (Administrative unit not available)",,,,,,,,,Kph,,,,,2016,4,7,2016,4,7,,,,,,,,,93.87843648
2016-0256-TWN,2016,0256,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Butchoy (Nepartak),Kill,Taiwan (Province of China),TWN,Eastern Asia,Asia,,,,,,,,,,Kph,,,,,2016,7,9,2016,7,9,3,300,,,300,,,,93.87843648
2016-0355-USA,2016,0355,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Matthew,Kill,United States of America (the),USA,Northern America,Americas,"Florida, Georgia, South Carolina, North Carolina, Virginia provinces",,,,,,,,,Kph,,,,,2016,10,7,2016,10,9,49,,,,,,5000000,10000000,93.87843648
2016-0355-VCT,2016,0355,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Matthew,Kill,Saint Vincent and the Grenadines,VCT,Caribbean,Americas,Layou (Saint Andrew),,,,,,,,,Kph,,,,,2016,9,28,2016,9,29,,,,,,,,,93.87843648
2016-0268-VNM,2016,0268,Natural,Meteorological,Storm,Tropical cyclone,,Storm Mirinae,Waiting,Viet Nam,VNM,South-Eastern Asia,Asia,"Nam Dinh, Thai Binh and Ninh Binh provinces",,,,,,,,88,Kph,,,,,2016,7,28,2016,7,28,1,5,191745,,191750,,,191000,93.87843648
2017-0410-CRI,2017,0410,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',Kill,Costa Rica,CRI,Central America,Americas,"South Pacific, Region 8- South Zone – Central Pacific: Region 6- Puntarenas (Parrita)- North Pacific: Region 5- Guanacaste (Hojancha, Sardinal de Carrillo)- Huetar Norte: Region 9- North Zone- Central Valley: Region 1, Cartago (Llano Grande de Cartago), Alajuela (Sarchí de Valverde Vega,Athens, ), San Jose (Puriscal,San Marcos de Tarrazú), Esperanza de Santa Cruz, Mollejones de Cabagra",,Flood,"Slide (land, mud, snow, rock)",,,Yes,,,Kph,,,,"Tempisque, Bebedero, and Sierpe Rivers in Catsa, Taboga, El Viejo, and Osa, Aranjuez River",2017,9,21,2017,10,6,13,,11500,,11500,,,185000,95.87816577
2017-0383-DMA,2017,0383,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',Affected,Dominica,DMA,Caribbean,Americas,All island,,Flood,"Slide (land, mud, snow, rock)",,,,,260,Kph,,,,,2017,9,18,2017,9,19,64,100,71293,,71393,,19300,1456000,95.87816577
2017-0383-DOM,2017,0383,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',Affected,Dominican Republic (the),DOM,Caribbean,Americas,"La Altagracia, El Seibo, Hato Mayor, Samaná, Espaillat, María Trinidad Sánchez, Puerto Plata, Santiago, Sánchez Ramírez, Monseñor Nouel, La Romana, Montecristi, Duarte, San Juan, Valverde, Dajabón, Santiago Rodríguez, San Pedro de Macorís, Hermanas Mirabal (Salcedo), La Vega",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,9,20,2017,9,20,5,,26000,,26000,,,63000,95.87816577
2017-0105-AUS,2017,0105,Natural,Meteorological,Storm,Tropical cyclone,,Debbie,Affected,Australia,AUS,Australia and New Zealand,Oceania,"Logan region; Queensland; Nouvelle-Galles du Sud, au sud du Queensland, Sydney; Bowen (Whitsunday), Mackay, Proserpine (Whitsunday), Airlie beach (Whitsunday Isl.)",,Flood,,,,,,263,Kph,,,,Logan river,2017,3,27,2017,4,6,12,,45000,,45000,,1400000,2700000,95.87816577
2017-0352-CHN,2017,0352,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Hato',Kill,China,CHN,Eastern Asia,Asia,"Southern, Guangdong, Guangxi Zhuang, and Fujian Provinces (Guanghai, Guangdong towns, Zhuhai, Shenzhen), Guizhou and Yunnan",,Flood,,,,,,,Kph,,,,,2017,8,24,2017,8,24,8,373,,21900,22273,,250000,3500000,95.87816577
2017-0410-COL,2017,0410,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',Kill,Colombia,COL,South America,Americas,"San Andres, Providencia and Santa Catalina",,Flood,,,,,,,Kph,,,,,2017,10,4,2017,10,4,,,,,,,,,95.87816577
2017-0381-CUB,2017,0381,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',Affected,Cuba,CUB,Caribbean,Americas,"Habana del Este, Habana Vieja, Centro Habana, Plaza, Playa municipalities (Habana province); Sierra de Cúbitas, Florida, Nuevitas, Esmeralda municipalities (Camagüey province); Martí, Cárdenas, Matanzas, Los Arabos Unión de Reyes municipalities (Matanzas province); Jobabo, Manatí, Jesús Mendez, Puerto Padre municipalities (Las Tunas province); Gibara, Frank Paí, Banes, Mayarí, Rafael Freyre municipalities (Holguin province); Encrucijada Caibaríen, Sagüa la Grande, Santo Domingo, Santa Clara municipalities (Villa Clara province); Bolivia, Moron, Chambas, Venezuela municipalities (Ciego Avila province), Pinar del Rio, Matanzas, Artemisa, Mayabeque, Cienfuegos, Sancti Spiritus, Granma, Guantamo",,Flood,,,,,,,Kph,,,,,2017,9,8,2017,9,10,10,,10000000,,10000000,,200000,540000,95.87816577
2017-0381-DOM,2017,0381,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',Affected,Dominican Republic (the),DOM,Caribbean,Americas,"Veron, Higuey (La Altagracia), Samaná (Galera), La Romana, Puerto Plata (Motellano, Sabaneta de yasica); San Cristobal, Peravia, San José de Ocoa, Azua, Santiago (Santiago), Valverde (Mao, Esperanza), Monte cristi (Montecristi), Dajabón, Espaillat (Gaspar Hernandez), Maria Trinidad Sanchez",,Flood,,,,,,285,Kph,,,,,2017,9,6,2017,9,6,,,6300,,6300,,,,95.87816577
2017-0381-AIA,2017,0381,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',Affected,Anguilla,AIA,Caribbean,Americas,,,,,,,,,,Kph,,,,,2017,9,6,2017,9,6,4,,15000,,15000,,6700,200000,95.87816577
2017-0381-ATG,2017,0381,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',Affected,Antigua and Barbuda,ATG,Caribbean,Americas,"Barbuda, St John and St George districts (Crosbies, Fort Road, Clare Hall, Grays Farm, Pigotts) (Antigua)",,,,,,,,295,Kph,,,,,2017,9,6,2017,9,6,1,,1800,,1800,200000,6800,250000,95.87816577
2017-0152-BGD,2017,0152,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Mora,Affected,Bangladesh,BGD,Southern Asia,Asia,"Swandip, Anwara, Lohogara, Bashkhali, Sitakunda, Mirsarai, Chandanaish, Karnaphuli Thana (Chittagong district); Cohokoria, Teknaf, Moheshkhali, Kutubdia, Pekua, Ramu, Ukhiya, Shah Parir Dwip, Saint Martin’s island (Cox's Bazar district); Rangamati district (All upazillas); Nikonchori (Bandarban district); Bhola district. Khagrachhari, Feni, Noakhali districts",,,,,,,,135,Kph,,,,,2017,5,30,2017,5,30,7,12,3300000,,3300012,,,,95.87816577
2017-0381-BHS,2017,0381,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',Affected,Bahamas (the),BHS,Caribbean,Americas,"Inagua, Mayaguana, Crooked Island, Acklins, Long Cay, Ragged Island, San Salvador, Bimini",,,,,,,,,Kph,,,,,2017,9,8,2017,9,9,,,,,,,398,2000,95.87816577
2017-0381-BRB,2017,0381,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Irma',Affected,Barbados,BRB,Caribbean,Americas,"St. David's Christ Church, Weston St. James, Cattlewash St Joseph",,,,,,,,,Kph,,,,,2017,9,8,2017,9,9,1,,,,,,,,95.87816577
2017-0281-CHN,2017,0281,Natural,Meteorological,Storm,Tropical cyclone,,Tropical Storm Talas,Affected,China,CHN,Eastern Asia,Asia,Hainan Island,,,,,,,,,Kph,,,,,2017,7,16,2017,7,17,,,30000,,30000,,,3600,95.87816577
2017-0326-CHN,2017,0326,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Nesat & Haitang,Affected,China,CHN,Eastern Asia,Asia,Fujian province,,,,,,,,,Kph,,,,,2017,8,3,2017,8,3,,,13200,600,13800,,,57000,95.87816577
2017-0485-CHN,2017,0485,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Pakhar'/'Jolina',Affected,China,CHN,Eastern Asia,Asia,"Guangdong, Fujian, Guangxi Zhuang, Hainan, Yunnan",,,,,,,,,Kph,,,,,2017,8,27,2017,8,27,12,,300,,300,,,56000,95.87816577
2018-0170-CUB,2018,0170,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Alberto',Affected,Cuba,CUB,Caribbean,Americas,"Ciego de Avila, Sancti Spiritus et Villa Clara, Matanzas, Pinar del Rio, Cienfuegos",,Flood,Oil spill,,,,,,Kph,,,,,2018,5,29,2018,6,2,9,,40000,,40000,,,,98.21999062
2018-0285-CHN,2018,0285,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Maria' (Gardo),Affected,China,CHN,Eastern Asia,Asia,Fujian province,,Flood,,,,,,,Kph,,,,,2018,7,10,2018,7,11,,,45000,,45000,,,490000,98.21999062
2018-0305-CHN,2018,0305,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Bebinca',Kill,China,CHN,Eastern Asia,Asia,"Guangdong, Hainan Provinces",,Flood,,,,,,,Kph,,,,,2018,8,15,2018,8,15,2,,,300,300,,,188000,98.21999062
2018-0347-CHN,2018,0347,Natural,Meteorological,Storm,Tropical cyclone,,Tropical Storm Yagi,Affected,China,CHN,Eastern Asia,Asia,"Zhejiang, Anhui, Jiangsu, Shandong provinces",,Flood,,,,,,,Kph,,,,,2018,8,12,2018,8,12,3,,2400,,2400,,,367000,98.21999062
2018-0348-CHN,2018,0348,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Rumbia,Affected,China,CHN,Eastern Asia,Asia,"Shanghai, Jiangsu, Zhejiang, Anhui, Shandong, Henan",,Flood,,,,,,,Kph,,,,,2018,8,15,2018,8,17,53,,39600,,39600,,,5400000,98.21999062
2018-0145-DJI,2018,0145,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Sagar',Kill,Djibouti,DJI,Eastern Africa,Africa,,,Flood,,,,,,,Kph,,,,,2018,5,20,2018,5,21,2,,25000,,25000,,,,98.21999062
2018-0201-CHN,2018,0201,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Ewiniar',Kill,China,CHN,Eastern Asia,Asia,"Guangdong, Jiangxi, Fujian, and Zhejiang provinces, Hainan Island",,,,,,,,,Kph,,,,,2018,7,19,2018,7,19,14,,16200,,16200,,,570000,98.21999062
2018-0287-CHN,2018,0287,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Ampil' (Inday),Affected,China,CHN,Eastern Asia,Asia,"Shangai, iJiangsu, Zhejiang, Shandong, Hebei",,,,,,,,,Kph,,,,,2018,7,22,2018,7,22,1,,18000,,18000,,,240000,98.21999062
2018-0309-CHN,2018,0309,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Soulik',Waiting,China,CHN,Eastern Asia,Asia,,,,,,,,,,Kph,,,,,2018,8,22,2018,8,23,,,,,,,,79900,98.21999062
2018-0341-CHN,2018,0341,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Mangkut (Ompong),Kill,China,CHN,Eastern Asia,Asia,Shenzhen,,,,,,,,,Kph,,,,,2018,9,10,2018,9,18,,,,,,,,770000,98.21999062
2018-0373-CUB,2018,0373,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Michael,SigDam,Cuba,CUB,Caribbean,Americas,"Sandino, San Juan municipalities (Pinar del Rio province)",,,,,,,,,Kph,,,,,2018,10,10,2018,10,11,,,540,,540,,,,98.21999062
2018-0280-DOM,2018,0280,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Beryl',Affected,Dominican Republic (the),DOM,Caribbean,Americas,San Cristóbal and Santo Domingo provinces,,,,,,,,,Kph,,,,,2018,7,9,2018,7,11,,,,8000,8000,,,,98.21999062
2019-0387-CHN,2019,0387,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone Lekima (Hanna),Kill,China,CHN,Eastern Asia,Asia,Zhejiang and Shandong provinces,,"Slide (land, mud, snow, rock)",Flood,,,,,175,Kph,,,,,2019,8,10,2019,8,12,72,,108000,,108000,,,10000000,100
2019-0165-COM,2019,0165,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Kenneth',Kill,Comoros (the),COM,Eastern Africa,Africa,"Grande Comore, Moheli, Anjouan islands",,Flood,,,Yes,,,185,Kph,,,,,2019,4,24,2019,4,25,8,180,345131,,345311,,,,100
2019-0164-BGD,2019,0164,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Fani',Kill,Bangladesh,BGD,Southern Asia,Asia,"Barguna, Kishoreganj,Noakhali, Laxmipur, Feni, Chandpur, Bhola, Patuakhali, Barishal, Pirozpur, Jhalokathi, Bagherhat, Khulna, Satkhira districts",,,,,,,,200,Kph,,,,,2019,5,4,2019,5,4,39,45,,10000,10045,,,,100
2019-0412-BHS,2019,0412,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Dorian',Kill,Bahamas (the),BHS,Caribbean,Americas,"Great Abaco, Grand Bahama",,,,,,,,298,Kph,,,,,2019,9,1,2019,9,4,370,,15000,,15000,,,7000000,100
2019-0424-CHN,2019,0424,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Lingling',Affected,China,CHN,Eastern Asia,Asia,,,,,,,,,,Kph,,,,,2019,9,5,2019,9,8,,,,,,,,131000,100
2019-0472-CHN,2019,0472,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Mitag',Affected,China,CHN,Eastern Asia,Asia,Zhoushan,,,,,,,,,Kph,,,,,2019,10,2,2019,10,2,3,,,,,,,263000,100
2015-0620-KHM,2015,0620,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Vamco,Affected,Cambodia,KHM,South-Eastern Asia,Asia,Battambang province,,Flood,,,,,,,Kph,,,,,2015,9,19,2015,9,20,,,6300,,6300,,,,92.70882199
2015-0620-THA,2015,0620,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Vamco,Affected,Thailand,THA,South-Eastern Asia,Asia,"Rayong (Muang, Bang Chang districts), Chonburi, Phang-nga, Chumphon, Trat, Saraburi, Ranong, Satun, Tak, Chanthaburi, Surin, Si Sa Ket, Trang, Chachoengsao, Nakhon Nayok, Krabi, Phatthlung, Nakhon Si Thammarat, Prachuap Khiri Khan, Prachinburi, Surat Thani, Phetchaburi (Ban Laem district), Sa Kaeo Provinces",,Flood,,,,,,65,Kph,,,,,2015,9,15,2015,9,21,3,,,,,,,561,92.70882199
2017-0410-GTM,2017,0410,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',Kill,Guatemala,GTM,Central America,Americas,"Ixcan, San Luis and Coban communities",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,Chixoy River,2017,10,5,2017,10,5,8,,,413,413,,,,95.87816577
2017-0410-HND,2017,0410,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',Kill,Honduras,HND,Central America,Americas,"Ocotepeque, Copán, Lempira, Intibucá, Santa Bárbara, Comayagua departements, Francisco Morazan (San Ignacio), Atlantida (El Porvenir), El Paraiso (Trojes), Valle (San Lorenzo, Nacaome Paso Hondo in Goascoran)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,10,5,2017,10,6,3,,120,,120,,,,95.87816577
2017-0152-IND,2017,0152,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Mora,Affected,India,IND,Southern Asia,Asia,"Manipur, Mizoram",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,5,30,2017,5,31,,,1970,,1970,,,,95.87816577
2017-0432-JPN,2017,0432,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Lan'/'Paolo',Waiting,Japan,JPN,Eastern Asia,Asia,"Honshu Island: Fukuoka, Mie, Osaka, Toyama, Wakayama, Ibaraki, Nagano, Hokkaido",,Flood,"Slide (land, mud, snow, rock)",,,,,216,Kph,,,,,2017,10,22,2017,10,22,8,210,18600,,18810,,,1000000,95.87816577
2017-0468-JPN,2017,0468,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Talim',Affected,Japan,JPN,Eastern Asia,Asia,"Oita (Bungo-ono), Kagawa (Mitoyo city), Okayama, Ehime, Kochi, Kyoto, Miyazaki, Hyogo",,Flood,"Slide (land, mud, snow, rock)",,,,,160,Kph,,,,,2017,9,17,2017,9,19,2,56,21600,,21656,,330000,500000,95.87816577
2017-0508-LKA,2017,0508,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Ockhi',Kill,Sri Lanka,LKA,Southern Asia,Asia,"Galle, Matara (Southern), Colombo, Badulla (Uva), Gampaha, Kalutara (Western), Nuwara Eliya (Central)",,Flood,"Slide (land, mud, snow, rock)",,,,,130,Kph,,,,"Nilwala, Gin, and Kalu Rivers",2017,11,29,2017,12,1,27,77,160000,,160077,,,346000,95.87816577
2017-0485-MAC,2017,0485,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Pakhar'/'Jolina',Affected,Macao,MAC,Eastern Asia,Asia,,,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,8,27,2017,8,27,,,,,,,,,95.87816577
2017-0168-MEX,2017,0168,Natural,Meteorological,Storm,Tropical cyclone,,Beatriz,Affected,Mexico,MEX,Central America,Americas,"Sierra Madre del Sur, Sierra Madre de Chiapas Mountain ranges, Oaxaca State, San Francisco Ozolotepec, San Marcial Ozolotepec, San Pedro Quiatoni, San Carlos Yautepec, Jamiltepec, Juquila, and Pochutla, Tehuantepec in Istmo Region, Juchitan district, San Pablo Topiltepec",,Flood,"Slide (land, mud, snow, rock)",,,,,65,Kph,,,19:00,Los Perros,2017,6,1,2017,6,3,6,,,600,600,,,,95.87816577
2017-0334-MEX,2017,0334,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Franklin',Affected,Mexico,MEX,Central America,Americas,"Quintana Roo State (Yucatan Peninsula); Campeche, Tabasco and Chiapas, Lechuguillas (Veracruz state); Puebla, Hidalgo states",,Flood,"Slide (land, mud, snow, rock)",,,,,140,Kph,,,,,2017,8,7,2017,8,7,,,300,,300,,,2000,95.87816577
2017-0326-PHL,2017,0326,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Nesat & Haitang,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"National Capital Region (Valenzuela, Quezon, Manila, Malabon, Paranaque, Makati), Ilocos (Pangasinan, La Union, Ilocos Norte, Ilocos Sur), Central Luzon (Balagtas, Meycauayan, Marilao-Bulacan, MacabebeBrgy. Sto. Rosario - City of San Fernando -Pampanga), Calabarzon (Cavite, Rizal), Cordillera Administrative Region (CAR) (Benguet, Baguio city, Abra,Mt Province, Ifugao)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,7,25,2017,7,27,,,7339,,7339,,,175,95.87816577
2017-0422-PHL,2017,0422,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Damrey' / 'Ramil',Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"southern Luzon: Batangas (San Juan town), Palawan (Busuanga town), Camarines Sur (Barangay Sibaguan near Sagnay town, Lagonoy), Albay, Camarines Norte (Vinzons, Mercedes), Oriental Mindoro (Calapan city), Laguna - Calabarzon, Mimaropa, and Bicol Regions",Precursor of Damrey,Flood,"Slide (land, mud, snow, rock)",,,,,75,Kph,,,,,2017,11,1,2017,11,3,6,,305,,305,,,,95.87816577
2017-0383-PRI,2017,0383,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',Affected,Puerto Rico,PRI,Caribbean,Americas,"Humacao town, San Juan, Bayamon, Guajataca (north-west), Tao Baja, Culebra island, Vieques,Naguabo, Fajardo , Juncos, San Lorenzo, Ceiba cities (Humacao), Arecibo, Yabucoa Caguas towns (Guyama), Cataño (Bayamon), Aguada (Aguadilla)",,Flood,Broken Dam/Burst bank,,,Yes,,240,Kph,,,,"Rio Guajataca, Rio Culebrinas, Rio Gurabo, Rio Grande de Manati, Rio Cibuco, Rio Guanajibo",2017,9,20,2017,9,20,64,,540000,210000,750000,,30000000,68000000,95.87816577
2017-0432-PHL,2017,0432,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Lan'/'Paolo',Waiting,Philippines (the),PHL,South-Eastern Asia,Asia,"Mimaropa (Puerto Princesa City, Palawan), Western Visayas (Negros occidental), Central Visayas (Negros oriental, Siquijor), Zamboanga peninsula (Zamboanga city, Zamboanga del Norte, Zamboanga del Sur, Zamboanga del Sibugay), Caraga (Agusan del Norte), the Autonomous Region of Muslim Mindanao (Maguindanao), Soccksargen (Sultan Kudarat) regions",,Flood,Storm,,,,,250,Kph,,,,,2017,10,18,2017,10,20,9,,163349,,163349,,,3400,95.87816577
2017-0515-IDN,2017,0515,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Cempaka',Affected,Indonesia,IDN,South-Eastern Asia,Asia,"East Java’s Pacitan Regency (Klesem village in the Kebonagung Sub-district, Sidomulyo Village in Ngadirojo Sub-district)",,"Slide (land, mud, snow, rock)",Flood,,,,,65,Kph,,,,,2017,11,28,2017,11,29,11,35,,2000,2035,,,,95.87816577
2017-0392-MEX,2017,0392,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Katia,Waiting,Mexico,MEX,Central America,Americas,"Tecolutla, Xalapa, Jalcomulco",,"Slide (land, mud, snow, rock)",Flood,,,,,,Kph,,,,,2017,9,7,2017,9,8,3,,1110,,1110,,,,95.87816577
2017-0406-PHL,2017,0406,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Doksuri',Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Central Luzon, Calabarzon (Laguna, Quezon, Cavite, Rizal), the National Capital region (Metro Manila)",,"Slide (land, mud, snow, rock)",Flood,,,,,,Kph,,,,,2017,9,11,2017,9,15,26,,7465,1645,9110,,,5300,95.87816577
2017-0383-HTI,2017,0383,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',Affected,Haiti,HTI,Caribbean,Americas,"Limbe, Cornillon (Croix des Bouquets), Saint Marc (Bocozel), Grand Saline (Artibonite), Saint Rafael (North)",,Lightening,Flood,,,,,,Kph,,,,Artibonite,2017,9,21,2017,9,21,3,,,,,,,,95.87816577
2017-0383-MTQ,2017,0383,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',Affected,Martinique,MTQ,Caribbean,Americas,"Le Morne-rouge, Le Carbet (St Pierre), Le Marigot, Gros-Morne (La Trinité), Northern coast, Fort-de-France, Schoelcher (Fort de France)",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2017,9,18,2017,9,18,,2,,,2,,,44000,95.87816577
2017-0410-PAN,2017,0410,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',Kill,Panama,PAN,Central America,Americas,"Ngäbe-Buglé, Veraguas and Chiriqui, Panama Bay, Panama West, Cerro Hacha",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,"Cobre, Tribique, San Pablo, Tabasará, Santamaría, El Pavo, La Playita, and Quebro i; the rivers Punta Peña, Changuinola, and Sixaola in Bocas del Toro; Fonseca, Chiriquí Viejo, Cobre, Caldera, Risacua",2017,10,6,2017,10,6,7,,12000,,12000,,,,95.87816577
2017-0410-SLV,2017,0410,Natural,Meteorological,Storm,Tropical cyclone,,Tropical depression'16/Hurricane 'Nate',Kill,El Salvador,SLV,Central America,Americas,"Chalatenango, La Libertad",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2017,10,5,2017,10,6,10,4,530,50,584,,,,95.87816577
2017-0383-GLP,2017,0383,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Maria',Affected,Guadeloupe,GLP,Caribbean,Americas,La Desirade Island,,Flood,,,,,,,Kph,,,,,2017,9,20,2017,9,20,4,2,80000,,80002,,,120000,95.87816577
2017-0352-HKG,2017,0352,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Hato',Kill,Hong Kong,HKG,Eastern Asia,Asia,"Tai O, on Lantau Island",,Flood,,,,,,,Kph,,,,,2017,8,24,2017,8,24,,129,27,,156,,,755500,95.87816577
